"Data Source: Data Downloads Tools in the Climate Toolbox (https://climatetoolbox.org/tool/data-download)"
Download Date: 12/01/2024

Product: Historical Climate (Daily) - gridMET (METDATA)(http://www.climatologylab.org/gridmet.html) 
"Location (US County): Boulder County, Colorado"
Variable List: 
tmmn: Min Temperature
tmmx: Max Temperature
pr: Precipitation
********************************************************
Year,Month,Day,tmmn(degC),tmmx(degC),pr(mm)
1980,12,2,-10.04,6.83,0
1980,12,3,0.62,14.44,0
1980,12,4,0.65,14.66,0.08214
1980,12,5,-0.60,11.44,0.25536
1980,12,6,-4.72,7.04,0.47143
1980,12,7,-6.47,2.28,1.25119
1980,12,8,-7.52,2.21,0
1980,12,9,-7.98,1.46,0.13393
1980,12,10,-7.30,8.73,0
1980,12,11,-1.92,12.46,0
1980,12,12,0.77,13.68,0
1980,12,13,-2.45,9.96,0
1980,12,14,-1.78,12.63,0
1980,12,15,-0.41,13.77,0
1980,12,16,2.10,15.86,0
1980,12,17,3.85,18.88,0
1980,12,18,-3.72,13.38,0.6625
1980,12,19,-8.81,1.10,0.01429
1980,12,20,-9.73,5.41,0
1980,12,21,-4.10,7.34,0
1980,12,22,-1.40,9.62,0.18036
1980,12,23,-3.79,6.77,1.0119
1980,12,24,-6.67,1.60,0
1980,12,25,-4.17,13.23,0.14345
1980,12,26,0.96,13.14,0
1980,12,27,3.52,17.91,0
1980,12,28,1.83,13.95,0
1980,12,29,-2.26,10.08,0
1980,12,30,1.09,16.40,0
1980,12,31,0.72,11.62,0
1981,1,1,-3.92,9.20,0
1981,1,2,-4.54,12.21,0
1981,1,3,-3.95,10.73,0
1981,1,4,-2.47,10.21,0.00357
1981,1,5,-4.62,8.26,0
1981,1,6,-8.11,5.44,0
1981,1,7,-5.74,11.64,0
1981,1,8,-5.93,9.88,0
1981,1,9,-6.02,6.08,0
1981,1,10,-7.02,8.44,0
1981,1,11,-9.79,5.45,0
1981,1,12,-7.60,12.09,0
1981,1,13,-5.35,9.79,0
1981,1,14,-6.75,7.36,0.23274
1981,1,15,-8.84,5.24,0.88929
1981,1,16,-13.46,-2.38,4.38631
1981,1,17,-14.31,1.66,0
1981,1,18,-9.23,3.72,0
1981,1,19,-9.30,3.70,0.09643
1981,1,20,-10.06,2.57,0
1981,1,21,-9.98,7.44,0
1981,1,22,-4.70,10.89,0
1981,1,23,-1.74,13.60,0
1981,1,24,-2.73,11.56,0.14048
1981,1,25,-7.85,3.97,0.0381
1981,1,26,-10.72,1.22,0.0869
1981,1,27,-9.92,4.86,0.36726
1981,1,28,-6.99,8.38,0.22619
1981,1,29,-6.31,6.81,0.01667
1981,1,30,-7.26,8.12,0.24524
1981,1,31,-9.55,0.27,0.71012
1981,2,1,-12.61,-4.15,0.69286
1981,2,2,-14.68,0.50,0
1981,2,3,-9.96,3.90,0
1981,2,4,-10.81,0.57,0
1981,2,5,-10.03,1.70,0
1981,2,6,-8.72,4.77,0.00833
1981,2,7,-9.87,0.20,0
1981,2,8,-10.45,2.68,0.425
1981,2,9,-10.31,2.99,1.74583
1981,2,10,-23.60,-4.41,8.79464
1981,2,11,-23.17,0.56,0.00714
1981,2,12,-8.79,3.97,0
1981,2,13,-5.70,9.01,0
1981,2,14,-2.23,13.94,0.00714
1981,2,15,0.24,9.94,0
1981,2,16,-2.19,12.17,0
1981,2,17,0.04,13.91,0
1981,2,18,-0.76,11.06,0
1981,2,19,0.02,15.46,0
1981,2,20,0.30,13.30,1.79345
1981,2,21,-4.92,3.58,0.80893
1981,2,22,-6.08,6.64,0
1981,2,23,-2.66,12.02,0
1981,2,24,-1.15,15.43,0
1981,2,25,-0.07,15.19,0
1981,2,26,-0.74,12.88,0.0119
1981,2,27,-3.49,8.79,0
1981,2,28,-4.52,8.06,0.57321
1981,3,1,-4.54,7.95,1.41667
1981,3,2,-5.52,9.01,2.3881
1981,3,3,-4.36,6.64,14.40952
1981,3,4,-9.26,1.53,9.78214
1981,3,5,-9.78,5.43,0.14881
1981,3,6,-6.15,4.82,1.71905
1981,3,7,-10.31,-0.72,3.76786
1981,3,8,-12.59,2.91,0.00714
1981,3,9,-7.47,5.19,0.2506
1981,3,10,-5.50,5.55,1.07619
1981,3,11,-5.83,6.57,0.17976
1981,3,12,-5.26,8.56,0.25595
1981,3,13,-3.92,7.44,0.09405
1981,3,14,-4.97,9.60,0.025
1981,3,15,-3.60,10.22,0
1981,3,16,-3.62,12.95,0.2756
1981,3,17,-3.36,7.36,0.81726
1981,3,18,-5.56,3.22,3.02679
1981,3,19,-7.35,7.39,0.17202
1981,3,20,-3.06,11.12,2.29524
1981,3,21,-3.99,4.94,3.6375
1981,3,22,-6.53,7.00,0
1981,3,23,-4.25,10.59,5.09048
1981,3,24,-2.83,10.23,1.10595
1981,3,25,-5.11,11.13,0
1981,3,26,-1.92,15.08,0
1981,3,27,0.14,12.90,7.58274
1981,3,28,-4.27,7.47,4.11964
1981,3,29,-6.03,10.31,0.43036
1981,3,30,-3.03,12.06,0.37976
1981,3,31,-6.74,6.70,0
1981,4,1,-3.19,15.42,0
1981,4,2,0.40,17.11,0.60298
1981,4,3,-3.31,10.07,10.76369
1981,4,4,-6.22,3.26,0.03333
1981,4,5,-7.17,9.95,0
1981,4,6,-0.65,14.65,0.27024
1981,4,7,1.76,15.57,0.68274
1981,4,8,-0.08,10.56,2.5869
1981,4,9,-0.73,17.51,0
1981,4,10,4.01,19.42,0
1981,4,11,4.00,19.34,0
1981,4,12,4.03,19.01,0
1981,4,13,4.61,16.47,0
1981,4,14,-2.61,14.53,0
1981,4,15,2.01,18.74,0
1981,4,16,4.09,20.46,0
1981,4,17,5.62,22.66,0
1981,4,18,5.41,19.92,0.05476
1981,4,19,2.06,12.51,10.97143
1981,4,20,0.32,15.77,3.42917
1981,4,21,2.21,15.83,0.19881
1981,4,22,2.37,11.89,0.02619
1981,4,23,0.45,18.16,0
1981,4,24,4.32,21.40,0
1981,4,25,6.25,23.77,0
1981,4,26,6.74,23.09,0
1981,4,27,6.24,21.39,0
1981,4,28,4.22,19.18,0
1981,4,29,4.67,20.52,0
1981,4,30,6.33,18.14,0
1981,5,1,5.25,18.92,0.09226
1981,5,2,6.71,20.98,2.43214
1981,5,3,3.93,13.26,11.56012
1981,5,4,0.25,12.02,3.5756
1981,5,5,0.17,14.50,4.42917
1981,5,6,1.73,15.10,2.27321
1981,5,7,0.45,12.28,0.78452
1981,5,8,-1.22,9.81,3.10536
1981,5,9,-2.09,7.22,0.77262
1981,5,10,-2.00,14.27,0
1981,5,11,3.81,16.64,1.22619
1981,5,12,0.32,12.00,5.97619
1981,5,13,-0.78,9.48,2.9369
1981,5,14,-1.32,16.59,0.28869
1981,5,15,5.72,18.64,4.875
1981,5,16,4.52,12.59,10.92381
1981,5,17,1.69,10.10,10.10298
1981,5,18,1.30,8.15,2.92798
1981,5,19,-0.62,14.25,0
1981,5,20,3.32,17.70,0.1994
1981,5,21,5.26,12.40,0.35833
1981,5,22,3.34,15.31,1.27024
1981,5,23,5.01,16.77,0.58095
1981,5,24,5.40,18.32,1.1994
1981,5,25,6.59,18.95,2.72143
1981,5,26,7.76,20.86,1.6375
1981,5,27,9.12,20.43,1.75238
1981,5,28,10.41,19.65,18.4494
1981,5,29,7.51,17.21,11.3881
1981,5,30,5.66,19.16,2.7125
1981,5,31,5.65,21.51,1.16012
1981,6,1,6.20,21.90,1.97857
1981,6,2,5.80,21.90,6.87798
1981,6,3,7.62,20.99,17.69524
1981,6,4,6.62,21.56,4.77619
1981,6,5,6.39,22.67,0
1981,6,6,7.90,26.08,0.16429
1981,6,7,10.88,27.50,0
1981,6,8,11.67,27.62,0.2119
1981,6,9,11.94,27.61,0.06905
1981,6,10,8.85,24.91,1.38571
1981,6,11,10.03,25.98,0.41131
1981,6,12,10.63,27.77,0
1981,6,13,10.32,25.42,0.44643
1981,6,14,3.65,17.19,0.03333
1981,6,15,-0.97,15.61,0
1981,6,16,1.17,21.53,0.00833
1981,6,17,7.12,24.66,0.12857
1981,6,18,4.72,20.39,0
1981,6,19,6.97,25.29,0
1981,6,20,10.63,27.53,0
1981,6,21,12.96,27.64,0
1981,6,22,11.57,27.35,0.60833
1981,6,23,11.06,30.40,0
1981,6,24,13.24,27.67,1.08393
1981,6,25,10.84,28.00,5.82738
1981,6,26,12.50,30.24,3.98512
1981,6,27,13.12,29.46,3.39464
1981,6,28,13.37,27.26,1.62202
1981,6,29,10.07,25.39,0
1981,6,30,10.08,26.81,0.16905
1981,7,1,11.26,25.95,6.25119
1981,7,2,11.73,22.24,7.92321
1981,7,3,9.35,23.76,3.68333
1981,7,4,9.80,24.44,1.26667
1981,7,5,11.56,27.16,0
1981,7,6,10.83,29.55,0.50298
1981,7,7,13.41,30.34,1.37976
1981,7,8,12.77,24.61,0.69226
1981,7,9,9.50,27.14,0.85833
1981,7,10,11.46,27.72,1.2244
1981,7,11,12.51,28.96,1.79881
1981,7,12,13.74,27.05,5.54286
1981,7,13,14.44,26.15,2.13571
1981,7,14,12.16,26.61,0.08214
1981,7,15,11.27,27.41,1.375
1981,7,16,12.02,26.49,1.50536
1981,7,17,12.03,24.29,1.58631
1981,7,18,10.01,24.54,1.98036
1981,7,19,9.88,27.61,0.37381
1981,7,20,11.38,28.29,0
1981,7,21,12.73,29.39,0.25952
1981,7,22,12.65,28.76,0.37857
1981,7,23,12.49,28.31,0.95
1981,7,24,12.42,27.47,1.74107
1981,7,25,9.56,24.70,3.80298
1981,7,26,7.22,19.07,4.88869
1981,7,27,7.49,23.03,0.92321
1981,7,28,7.23,25.11,0.68036
1981,7,29,9.67,27.11,0.28929
1981,7,30,10.43,28.79,0.36607
1981,7,31,11.92,27.91,0.17679
1981,8,1,12.64,27.19,1.92321
1981,8,2,11.40,27.60,0
1981,8,3,11.48,28.25,0.03333
1981,8,4,12.24,28.38,0
1981,8,5,12.82,28.09,0.575
1981,8,6,11.24,25.44,0.7244
1981,8,7,8.89,22.75,0.39226
1981,8,8,7.76,23.10,0.33988
1981,8,9,6.33,17.16,9.74881
1981,8,10,5.46,19.76,1.87857
1981,8,11,5.60,19.59,1.00179
1981,8,12,7.77,17.93,2.3
1981,8,13,6.54,22.91,1.53929
1981,8,14,9.70,24.49,1.03512
1981,8,15,10.74,23.73,2.85655
1981,8,16,9.53,22.22,7.29821
1981,8,17,7.69,21.71,2.69524
1981,8,18,8.24,23.37,0
1981,8,19,9.72,24.80,0.50536
1981,8,20,9.71,26.47,0
1981,8,21,11.27,27.38,3.33631
1981,8,22,12.50,23.67,4.91548
1981,8,23,8.48,24.73,0.25952
1981,8,24,9.94,25.99,0.28095
1981,8,25,10.98,26.16,0.43988
1981,8,26,11.42,24.61,0.97619
1981,8,27,7.22,21.58,0.56488
1981,8,28,7.77,23.96,0.37321
1981,8,29,10.63,26.06,0.35417
1981,8,30,11.22,26.49,1.02083
1981,8,31,10.76,24.03,2.08631
1981,9,1,7.35,23.20,2.08452
1981,9,2,8.51,26.63,5.56071
1981,9,3,10.01,22.02,3.40417
1981,9,4,7.19,25.47,0
1981,9,5,9.89,22.92,3.54405
1981,9,6,8.14,20.87,5.68333
1981,9,7,5.40,17.49,3.07083
1981,9,8,5.96,21.92,0.06667
1981,9,9,6.94,23.34,0.30714
1981,9,10,8.99,22.30,1.21012
1981,9,11,7.94,22.78,0
1981,9,12,6.95,23.63,0
1981,9,13,8.81,24.44,0.73512
1981,9,14,9.33,24.26,0.21429
1981,9,15,6.69,21.45,0.2744
1981,9,16,3.04,17.27,0
1981,9,17,2.11,18.83,0
1981,9,18,2.81,23.17,0
1981,9,19,6.45,24.73,0
1981,9,20,8.43,24.41,0.20714
1981,9,21,7.93,23.15,0.26429
1981,9,22,8.44,24.75,0
1981,9,23,7.74,22.48,3.28155
1981,9,24,7.39,21.34,1.21607
1981,9,25,5.83,21.46,0.50238
1981,9,26,4.34,18.02,0
1981,9,27,3.81,21.05,0
1981,9,28,6.23,24.38,0
1981,9,29,8.00,24.22,0
1981,9,30,8.15,20.29,0
1981,10,1,2.61,18.34,0
1981,10,2,5.28,20.48,0.28095
1981,10,3,6.98,15.90,0.4375
1981,10,4,4.46,17.14,0.76845
1981,10,5,5.79,15.25,0.28929
1981,10,6,2.69,16.60,0.12679
1981,10,7,2.78,18.89,0
1981,10,8,4.87,16.91,0.69881
1981,10,9,4.56,13.24,0
1981,10,10,1.77,16.68,0
1981,10,11,3.31,18.68,0.72083
1981,10,12,3.01,15.24,0.05298
1981,10,13,2.96,11.82,0.78036
1981,10,14,0.92,13.30,6.20417
1981,10,15,0.01,6.58,5.36012
1981,10,16,-0.88,10.16,1.34226
1981,10,17,-2.50,8.34,0.02619
1981,10,18,-1.96,11.21,0
1981,10,19,-1.16,16.05,0
1981,10,20,0.58,15.35,0
1981,10,21,-4.74,6.61,0.79524
1981,10,22,-6.61,5.92,0.01548
1981,10,23,-7.62,9.24,0.23452
1981,10,24,-2.32,7.66,5.06429
1981,10,25,-4.57,5.37,0.07024
1981,10,26,-3.44,15.85,0.02143
1981,10,27,2.96,16.33,0
1981,10,28,2.17,15.60,0.12321
1981,10,29,2.54,14.64,2.15655
1981,10,30,-2.14,5.58,6.10238
1981,10,31,-4.33,6.52,2.7881
1981,11,1,-3.73,11.94,0
1981,11,2,-1.06,12.36,0
1981,11,3,-0.99,12.76,0
1981,11,4,-0.36,15.58,0
1981,11,5,-0.46,10.15,0
1981,11,6,-1.47,15.61,0
1981,11,7,2.53,13.82,0.96548
1981,11,8,-1.88,7.72,0.00833
1981,11,9,-4.85,9.93,0.10952
1981,11,10,-2.43,11.92,0.00893
1981,11,11,-1.86,11.22,0
1981,11,12,-2.91,13.95,0
1981,11,13,0.13,16.32,0
1981,11,14,2.02,16.52,0.18929
1981,11,15,1.36,12.74,0.15595
1981,11,16,1.92,17.55,0
1981,11,17,3.11,18.48,0
1981,11,18,-3.03,8.14,2.20536
1981,11,19,-8.10,2.09,0.11429
1981,11,20,-8.96,9.50,0.04762
1981,11,21,-2.87,9.51,0
1981,11,22,-2.26,11.83,1.7506
1981,11,23,-2.27,8.19,0.75
1981,11,24,-0.85,14.74,0
1981,11,25,-3.01,11.41,5.83452
1981,11,26,-8.98,0.44,0.33631
1981,11,27,-9.82,2.32,0.6619
1981,11,28,-8.63,3.12,0
1981,11,29,-7.27,4.98,1.16071
1981,11,30,-7.81,0.78,0.14881
1981,12,1,-11.07,0.62,1.00595
1981,12,2,-8.41,5.94,0.1756
1981,12,3,-3.73,5.03,0
1981,12,4,-5.45,9.86,0
1981,12,5,-1.77,10.94,0
1981,12,6,0.51,14.46,0
1981,12,7,1.55,13.92,0
1981,12,8,0.84,12.19,0
1981,12,9,1.23,15.27,0
1981,12,10,3.67,14.88,0
1981,12,11,0.94,9.97,0.83274
1981,12,12,-4.04,6.46,0
1981,12,13,-4.27,5.80,2.86488
1981,12,14,-8.20,4.23,0.88869
1981,12,15,-4.68,6.94,1.75774
1981,12,16,-6.77,2.03,0.54167
1981,12,17,-10.40,-2.24,3.06369
1981,12,18,-10.71,3.66,0.1
1981,12,19,-4.82,8.13,0.87679
1981,12,20,0.38,11.14,0.52143
1981,12,21,-2.81,5.31,9.15119
1981,12,22,-10.06,-0.54,7.78274
1981,12,23,-15.12,-6.73,0.14464
1981,12,24,-15.63,-2.85,0
1981,12,25,-10.85,-0.74,0.87738
1981,12,26,-12.63,-4.85,0.3244
1981,12,27,-12.86,-3.55,4.20536
1981,12,28,-14.96,-5.46,0.07083
1981,12,29,-14.58,-0.76,0
1981,12,30,-7.56,4.84,3.4756
1981,12,31,-8.38,3.72,2.82024
1982,1,1,-9.25,4.31,1.40476
1982,1,2,-12.22,0.73,0.90655
1982,1,3,-13.79,-4.15,0.19048
1982,1,4,-13.68,1.39,1.22917
1982,1,5,-6.77,4.32,2.98929
1982,1,6,-16.15,-0.99,2.05298
1982,1,7,-20.38,-4.01,0.31964
1982,1,8,-13.87,3.03,0
1982,1,9,-6.54,5.65,0.00714
1982,1,10,-13.39,-2.22,0.00357
1982,1,11,-13.46,4.63,0.39821
1982,1,12,-12.05,-0.75,1.42619
1982,1,13,-13.18,-0.98,0.77679
1982,1,14,-9.38,3.61,1.31488
1982,1,15,-8.55,3.23,0
1982,1,16,-13.24,-1.14,1.47143
1982,1,17,-5.64,9.71,0
1982,1,18,-4.13,8.51,0.12917
1982,1,19,-4.01,7.16,0.0244
1982,1,20,-6.14,3.59,0.96071
1982,1,21,-8.28,3.90,0.11131
1982,1,22,-13.20,-1.39,0.64881
1982,1,23,-14.16,0.52,0.42619
1982,1,24,-5.90,8.67,0.34464
1982,1,25,-4.45,6.10,0.07857
1982,1,26,-1.44,13.54,0
1982,1,27,-4.36,6.47,1.89464
1982,1,28,-5.53,8.15,0
1982,1,29,-5.60,3.80,2.29226
1982,1,30,-7.37,4.17,0.68393
1982,1,31,-8.02,3.66,1.31012
1982,2,1,-8.33,-0.07,4.91548
1982,2,2,-12.51,-3.27,0.08571
1982,2,3,-17.27,-6.06,1.43869
1982,2,4,-21.99,-12.70,0.6381
1982,2,5,-23.68,-9.93,0
1982,2,6,-20.21,-2.03,0
1982,2,7,-13.13,-0.43,0.45298
1982,2,8,-15.91,-6.37,2.34464
1982,2,9,-20.70,-4.65,1.24226
1982,2,10,-12.85,-0.84,0
1982,2,11,-12.03,1.21,0.00714
1982,2,12,-10.76,4.52,0
1982,2,13,-6.75,9.33,0
1982,2,14,-2.49,12.09,0.42262
1982,2,15,-2.28,10.32,0
1982,2,16,-1.33,12.84,0.03333
1982,2,17,-2.53,8.72,0
1982,2,18,-3.93,8.73,0
1982,2,19,-3.03,12.78,0
1982,2,20,-1.46,15.59,0
1982,2,21,0.40,16.84,0
1982,2,22,1.54,17.70,0
1982,2,23,-2.38,13.49,0
1982,2,24,-5.43,6.35,0
1982,2,25,-8.17,5.96,0
1982,2,26,-7.09,10.51,0
1982,2,27,-3.20,11.79,0.02857
1982,2,28,-1.55,11.29,0.3
1982,3,1,-1.84,15.24,0.47679
1982,3,2,0.67,12.01,4.30536
1982,3,3,-5.38,4.29,8.72024
1982,3,4,-9.80,0.05,2.69345
1982,3,5,-12.67,-2.54,0.78393
1982,3,6,-13.58,-0.48,0.49762
1982,3,7,-10.89,2.18,0.43036
1982,3,8,-5.53,6.62,0.19881
1982,3,9,-2.61,10.00,0.10595
1982,3,10,-0.71,12.77,1.10298
1982,3,11,-1.16,14.02,1.21964
1982,3,12,-1.01,8.17,4.07262
1982,3,13,-2.72,11.82,0
1982,3,14,-0.72,13.01,0.00357
1982,3,15,-0.27,11.25,1.56667
1982,3,16,-3.09,10.31,0
1982,3,17,-2.17,10.56,0.36905
1982,3,18,-0.17,13.67,0.09762
1982,3,19,-5.18,7.30,0.61369
1982,3,20,-8.03,4.29,0.0869
1982,3,21,-8.56,4.84,0
1982,3,22,-6.58,7.09,0.01786
1982,3,23,-5.12,8.13,0
1982,3,24,-4.74,10.44,1.28869
1982,3,25,-9.66,6.13,0
1982,3,26,-3.61,12.99,0.33869
1982,3,27,-1.40,10.15,0.39821
1982,3,28,-1.38,14.94,0.30417
1982,3,29,-1.43,12.61,0.24583
1982,3,30,-7.21,5.77,0.06667
1982,3,31,-6.76,11.88,0
1982,4,1,-1.25,17.21,0.46964
1982,4,2,-4.65,9.04,0.67262
1982,4,3,-5.76,13.41,0
1982,4,4,-1.76,14.84,1.19048
1982,4,5,-4.56,5.92,0.6744
1982,4,6,-4.86,10.36,3.6006
1982,4,7,-2.59,7.91,2.13571
1982,4,8,-7.22,3.55,0.20774
1982,4,9,-5.40,5.72,0.01667
1982,4,10,-6.96,12.10,0.425
1982,4,11,0.17,20.44,0.31607
1982,4,12,4.86,15.63,3.10357
1982,4,13,3.62,17.65,0
1982,4,14,2.86,19.80,0
1982,4,15,2.93,18.76,0
1982,4,16,-2.96,9.19,3.29286
1982,4,17,-5.93,14.56,0
1982,4,18,1.58,15.88,0.75417
1982,4,19,-7.09,6.99,1.40417
1982,4,20,-9.23,-0.83,2.32321
1982,4,21,-12.37,5.85,0
1982,4,22,-4.66,13.62,0
1982,4,23,-0.95,15.80,0.83036
1982,4,24,4.15,17.74,0.20357
1982,4,25,2.63,16.91,1.09583
1982,4,26,-0.66,15.92,4.34286
1982,4,27,-0.37,15.81,2.35476
1982,4,28,0.70,16.46,0
1982,4,29,2.02,18.14,1.26488
1982,4,30,-1.44,14.47,0.2744
1982,5,1,2.03,19.37,0
1982,5,2,6.30,21.35,0.01071
1982,5,3,6.64,20.48,1.67381
1982,5,4,5.54,19.14,0.87202
1982,5,5,-3.23,11.47,1.975
1982,5,6,-6.71,8.55,0.35952
1982,5,7,-2.05,13.31,0
1982,5,8,1.80,18.11,0
1982,5,9,3.29,18.38,0.75179
1982,5,10,3.27,16.73,0.22976
1982,5,11,1.05,13.36,12.20476
1982,5,12,0.58,8.79,46.28929
1982,5,13,-0.15,7.72,19.88452
1982,5,14,-0.36,9.78,1.74405
1982,5,15,-0.69,13.51,1.47381
1982,5,16,2.19,14.14,1.66369
1982,5,17,2.35,15.49,1.36131
1982,5,18,2.91,19.85,0.64167
1982,5,19,5.41,19.44,0.59762
1982,5,20,2.78,12.98,0
1982,5,21,1.23,16.91,0.50952
1982,5,22,3.43,19.70,0.65119
1982,5,23,6.08,20.77,5.8119
1982,5,24,3.68,14.59,4.96429
1982,5,25,1.48,12.42,8.73155
1982,5,26,1.26,18.41,2.83274
1982,5,27,6.91,23.59,0
1982,5,28,7.47,19.95,0.60833
1982,5,29,4.70,18.60,3.62024
1982,5,30,5.85,15.84,7.88274
1982,5,31,0.96,15.22,1.2494
1982,6,1,3.11,17.86,0.65595
1982,6,2,1.23,15.59,0.58155
1982,6,3,1.42,14.54,2.6119
1982,6,4,2.63,20.62,0.09405
1982,6,5,5.25,20.48,0
1982,6,6,4.78,17.14,0.01786
1982,6,7,2.90,20.35,0
1982,6,8,5.61,20.14,0
1982,6,9,0.61,15.36,0
1982,6,10,2.95,20.53,0.04048
1982,6,11,5.46,19.53,2.31131
1982,6,12,5.63,21.60,0.43214
1982,6,13,7.29,23.89,0
1982,6,14,8.19,20.68,3.00536
1982,6,15,4.05,12.95,4.41071
1982,6,16,2.42,20.67,1.33036
1982,6,17,8.34,20.74,16.96905
1982,6,18,4.86,12.74,12.43274
1982,6,19,2.98,19.79,0.16845
1982,6,20,6.13,20.69,0.025
1982,6,21,7.45,22.94,0.7006
1982,6,22,9.14,24.12,1.13036
1982,6,23,9.20,23.52,2.82679
1982,6,24,9.91,19.95,3.10119
1982,6,25,7.04,22.46,2.36548
1982,6,26,8.07,20.34,1.53988
1982,6,27,7.78,23.18,0.07143
1982,6,28,10.04,27.87,0.16845
1982,6,29,13.07,28.95,0.01071
1982,6,30,10.07,26.60,2.01488
1982,7,1,11.02,24.75,7.19702
1982,7,2,8.24,23.54,0
1982,7,3,8.38,26.37,0
1982,7,4,10.05,26.72,0
1982,7,5,9.56,23.29,1.22024
1982,7,6,6.06,19.55,0.00714
1982,7,7,5.69,23.48,0.02143
1982,7,8,8.90,24.69,2.6869
1982,7,9,10.12,22.57,0.6994
1982,7,10,6.73,22.91,0.61845
1982,7,11,8.26,24.99,1.65893
1982,7,12,9.08,26.04,0.1994
1982,7,13,10.30,27.36,0.50595
1982,7,14,10.62,28.33,0
1982,7,15,11.04,29.32,0.09524
1982,7,16,11.67,28.08,0.03036
1982,7,17,12.41,26.62,0
1982,7,18,11.17,27.44,0
1982,7,19,11.85,28.16,0
1982,7,20,12.67,29.69,0
1982,7,21,13.38,30.26,0
1982,7,22,14.09,31.43,0.13393
1982,7,23,13.07,31.59,0
1982,7,24,13.08,30.64,0.03393
1982,7,25,12.32,29.17,1.625
1982,7,26,12.17,25.83,3.45893
1982,7,27,11.47,22.11,20.0256
1982,7,28,8.52,19.86,14.46429
1982,7,29,7.13,15.63,7.86845
1982,7,30,5.16,22.08,0.7006
1982,7,31,8.90,25.66,0
1982,8,1,10.27,28.01,0.00357
1982,8,2,12.04,26.85,2.05833
1982,8,3,11.48,25.91,0.74345
1982,8,4,13.81,24.48,1.14405
1982,8,5,11.67,26.85,0.87976
1982,8,6,12.82,27.17,0.93095
1982,8,7,13.11,26.10,1.39881
1982,8,8,10.18,25.43,0.10893
1982,8,9,11.52,25.65,1.73571
1982,8,10,8.46,25.71,0.62738
1982,8,11,8.36,26.00,5.05476
1982,8,12,12.26,26.66,3.54821
1982,8,13,11.89,24.70,4.06369
1982,8,14,11.17,25.80,1.6875
1982,8,15,10.53,26.09,1.9125
1982,8,16,11.99,25.55,6.28631
1982,8,17,12.12,26.89,1.64167
1982,8,18,12.18,27.66,3.08512
1982,8,19,13.38,27.88,2.15417
1982,8,20,13.20,25.31,13.9375
1982,8,21,12.45,26.72,1.54821
1982,8,22,12.60,26.97,1.6375
1982,8,23,12.66,26.36,0.65714
1982,8,24,10.47,19.86,0
1982,8,25,8.13,23.78,0.18036
1982,8,26,9.51,25.08,0.2756
1982,8,27,10.70,24.01,0
1982,8,28,9.74,25.38,3.29286
1982,8,29,10.37,25.00,0.23036
1982,8,30,11.50,26.32,0.19643
1982,8,31,11.31,26.47,0
1982,9,1,11.06,25.18,0
1982,9,2,9.57,23.96,0
1982,9,3,9.75,25.31,0.15119
1982,9,4,10.98,24.62,3.19464
1982,9,5,11.67,23.75,6.19107
1982,9,6,8.43,21.64,0.13333
1982,9,7,7.97,23.21,0.5375
1982,9,8,8.81,22.57,0.9744
1982,9,9,8.52,24.17,0.52262
1982,9,10,9.37,23.82,1.81667
1982,9,11,3.40,14.40,12.06786
1982,9,12,1.19,13.94,7.33571
1982,9,13,2.24,10.41,17.99702
1982,9,14,-0.10,10.55,5.375
1982,9,15,1.55,14.65,4.2244
1982,9,16,4.41,20.51,0.16131
1982,9,17,6.17,16.30,0.42202
1982,9,18,3.91,17.92,0.58155
1982,9,19,4.41,15.19,0
1982,9,20,3.52,15.25,1.71726
1982,9,21,4.51,19.02,0
1982,9,22,6.91,22.45,0
1982,9,23,9.03,20.21,0.58393
1982,9,24,5.19,17.63,0
1982,9,25,7.13,19.97,0.07083
1982,9,26,8.52,20.80,0.31667
1982,9,27,9.14,19.41,1.05714
1982,9,28,3.76,11.34,0.38274
1982,9,29,0.48,13.52,0.55774
1982,9,30,1.17,10.67,2.75536
1982,10,1,1.05,15.36,0.17143
1982,10,2,0.31,14.30,0.11786
1982,10,3,1.75,19.74,0
1982,10,4,4.80,19.68,0
1982,10,5,4.21,19.48,1.0619
1982,10,6,-2.05,11.85,0
1982,10,7,0.83,19.55,3.01607
1982,10,8,-1.20,10.53,5.0619
1982,10,9,-4.58,6.13,0.24881
1982,10,10,-5.13,6.47,0.00952
1982,10,11,-5.90,6.87,0.01786
1982,10,12,-2.55,8.77,0
1982,10,13,-0.70,8.84,5.07738
1982,10,14,-2.21,13.91,0
1982,10,15,2.77,15.99,0
1982,10,16,2.92,16.47,0
1982,10,17,1.11,16.10,0
1982,10,18,2.59,16.54,1.12262
1982,10,19,-6.22,5.84,6.38274
1982,10,20,-6.68,8.06,0
1982,10,21,-1.98,10.82,0
1982,10,22,-1.30,14.15,0
1982,10,23,1.80,16.12,0
1982,10,24,3.69,17.65,0
1982,10,25,5.92,15.89,0.97202
1982,10,26,3.77,16.25,0.5994
1982,10,27,-0.75,9.63,2.97917
1982,10,28,-4.47,5.93,0.48512
1982,10,29,-5.14,12.73,0
1982,10,30,0.69,13.88,0.10833
1982,10,31,2.77,11.91,0.89107
1982,11,1,-2.86,7.23,2.25238
1982,11,2,-9.36,1.08,1.51071
1982,11,3,-10.24,2.57,0
1982,11,4,-7.84,5.26,0
1982,11,5,-4.28,12.03,0
1982,11,6,-2.27,14.68,0
1982,11,7,-0.20,12.52,0
1982,11,8,-3.43,8.62,0.12857
